STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,VALUE_ADDED_SOURCE_AREA,Value added origin area,VALUE_ADDED_SOURCE_ACTIVITY,Value added origin activity,FINAL_DEMAND_AREA,Final demand area,FINAL_DEMAND_ACTIVITY,Final demand activity,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,LAO,Lao People’s Democratic Republic,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,2.271,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,BRA,Brazil,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,185.608,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CYP,Cyprus,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,11.71,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CHN,China (People’s Republic of),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,2780.597,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EU28,European Union (28 countries),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,5283.974,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,USA,United States,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,299001.805,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EU28XEU15,European Union 28 excluding European Union 15 countries,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,357.606,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,SVN,Slovenia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,11.894,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,SVK,Slovak Republic,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,20.176,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,KOR,Korea,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,622.85,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,JPN,Japan,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,1238.105,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,LVA,Latvia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,8.594,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,FIN,Finland,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,42.553,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CHL,Chile,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,49.912,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,DEU,Germany,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,847.134,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,S2,Eastern Asia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2017,,4901.492,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ASEAN,ASEAN,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2017,,1311.479,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,TWN,Chinese Taipei,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2017,,268.98,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,PER,Peru,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2017,,27.862,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,SAU,Saudi Arabia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2017,,125.42,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,RUS,Russia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2017,,146.617,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,NGA,Nigeria,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2017,,54.02,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,NAFTA,NAFTA,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,304306.174,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,PHL,Philippines,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,252.284,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,PAK,Pakistan,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,29.171,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,IDN,Indonesia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,357.523,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,HKG,Hong Kong (China),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,273.161,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,BGR,Bulgaria,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,28.059,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EU28,European Union (28 countries),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,5024.295,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,USA,United States,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,302200.881,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EA19,Euro area (19 countries),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,3223.478,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,TUR,Türkiye,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,114.864,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,SWE,Sweden,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,137.938,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,IRL,Ireland,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,143.189,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,DEU,Germany,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,759.097,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,D,Domestic (home or reference area),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,314609.295,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ASEAN,ASEAN,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,1282.549,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,AUS,Australia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2022,,232.365,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,TWN,Chinese Taipei,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,255.384,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,SGP,Singapore,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,129.106,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,MLT,Malta,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,8.575,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,IND,India,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,621.662,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,KAZ,Kazakhstan,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,12.133,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,JOR,Jordan,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,13.267,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,BRN,Brunei Darussalam,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,0.203,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,BRA,Brazil,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,169.779,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ESP,Spain,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,267.072,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,POL,Poland,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,88.515,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,LUX,Luxembourg,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,46.379,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ITA,Italy,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,484.019,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,HUN,Hungary,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,44.373,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,GRC,Greece,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,50.973,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CHL,Chile,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,30.456,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,COL,Colombia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2021,,51.849,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,E,Europe,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,5264.941,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,S2,Eastern Asia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,4316.049,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,PER,Peru,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,25.31,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ROU,Romania,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,25.989,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,JOR,Jordan,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,9.977,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,KHM,Cambodia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,6.877,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EU28XEU15,European Union 28 excluding European Union 15 countries,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,284.489,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,AGO,Angola,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,2.052,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ESP,Spain,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,238.205,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,TUR,Türkiye,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,84.713,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,POL,Poland,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,67.075,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,MEX,Mexico,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,571.259,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,FRA,France,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,515.062,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,S2,Eastern Asia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,5925.517,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,AUT,Austria,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2020,,86.037,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ASEAN,ASEAN,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,1458.934,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,RUS,Russia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,150.985,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,BGD,Bangladesh,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,29.089,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EU28,European Union (28 countries),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,5463.636,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,BLR,Belarus,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,13.224,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EA19,Euro area (19 countries),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,3543.64,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,EU27_2020,European Union (27 countries from 01/02/2020),J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,4078.849,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ITA,Italy,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,624.22,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,NOR,Norway,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,134.892,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,DNK,Denmark,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,90.332,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,ISR,Israel,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,155.977,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,CAN,Canada,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,1375.223,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,COL,Colombia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2019,,56.238,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,S2,Eastern Asia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,5192.431,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,S2_S8,Eastern and South-eastern Asia,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,6538.311,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_FDVA@DF_FDVA(1.1),Trade in Value Added (TiVA) 2025 edition: Origin of value added in final demand,I,FDVA,Origin of value added in final demand,PER,Peru,J61,Telecommunications,USA,United States,_T,Total - All activities,USD,US dollar,A,Annual,2018,,29.623,,6,Millions
